date,company,close,close_norm
2019-09-19,Microsoft,132.89724731445312,141.09014647883492
2019-09-20,Microsoft,131.36170959472656,139.45994535595253
2019-09-23,Microsoft,131.07913208007812,139.1599473970856
2019-09-24,Microsoft,129.4210205078125,137.39961594299862
2019-09-25,Microsoft,131.28634643554688,139.37993618057354
2019-09-26,Microsoft,131.45591735839844,139.55996087504346
2019-09-27,Microsoft,129.75074768066406,137.74967025981678
2019-09-30,Microsoft,130.97549438476562,139.0499206064044
2019-10-01,Microsoft,129.12904357910156,137.0896391114786
2019-10-02,Microsoft,126.8492202758789,134.6692684093191
2019-10-03,Microsoft,128.38478088378906,136.29949383140436
2019-10-04,Microsoft,130.11817932128906,138.13975346352737
2019-10-07,Microsoft,129.17605590820312,137.1395496742125
2019-10-08,Microsoft,127.81009674072266,135.68938134553434
2019-10-09,Microsoft,130.23121643066406,138.25975912686158
2019-10-10,Microsoft,131.04141235351562,139.1199023107246
2019-10-11,Microsoft,131.5877685546875,139.6999404831524
2019-10-14,Microsoft,131.4652862548828,139.56990734875933
2019-10-15,Microsoft,133.36834716796875,141.59028887216382
2019-10-16,Microsoft,132.2755126953125,140.43008293155953
2019-10-17,Microsoft,131.5972442626953,139.71000035314842
2019-10-18,Microsoft,129.4492950439453,137.42963355830076
2019-10-21,Microsoft,130.41021728515625,138.44979509292176
2019-10-22,Microsoft,128.46958923339844,136.38953047784221
2019-10-23,Microsoft,129.28921508789062,137.25968493329546
2019-10-24,Microsoft,131.83273315429688,139.96000675193852
2019-10-25,Microsoft,132.57699584960938,140.75015203201272
2019-10-28,Microsoft,135.8365020751953,144.2106015154279
2019-10-29,Microsoft,134.5552978515625,142.85041313504752
2019-10-30,Microsoft,136.23219299316406,144.63068613497202
2019-10-31,Microsoft,135.0640411376953,143.39051961739446
2019-11-01,Microsoft,135.39376831054688,143.74057393421268
2019-11-04,Microsoft,136.17564392089844,144.57065090436774
2019-11-05,Microsoft,136.09091186523438,144.48069525527285
2019-11-06,Microsoft,135.7140655517578,144.0806169794406
2019-11-07,Microsoft,135.9024658203125,144.28063181815384
2019-11-08,Microsoft,137.50396728515625,145.98086324376217
2019-11-11,Microsoft,137.64529418945312,146.1309027218671
2019-11-12,Microsoft,138.54966735839844,147.09102902588384
2019-11-13,Microsoft,138.77574157714844,147.33104035255226
2019-11-14,Microsoft,139.4822540283203,148.08110814732834
2019-11-15,Microsoft,141.2816619873047,149.9914466805831
2019-11-18,Microsoft,141.63021850585938,150.3614911416446
2019-11-19,Microsoft,141.67730712890625,150.41148270172144
2019-11-20,Microsoft,141.4315643310547,150.15059026003712
2019-11-21,Microsoft,141.29917907714844,150.01004367052744
2019-11-22,Microsoft,141.40321350097656,150.12049164739202
2019-11-25,Microsoft,142.95346069335938,151.76630905799766
2019-11-26,Microsoft,143.70965576171875,152.56912232251133
2019-11-27,Microsoft,143.9837646484375,152.8601295763094
2019-11-29,Microsoft,143.0952606201172,151.916850719629
2019-12-02,Microsoft,141.3654022216797,150.08034936421944
2019-12-03,Microsoft,141.1385498046875,149.8395118646528
2019-12-04,Microsoft,141.6490020751953,150.38143268748212
2019-12-05,Microsoft,141.7245635986328,150.46165245595284
2019-12-06,Microsoft,143.4450225830078,152.28817493870932
2019-12-09,Microsoft,143.07630920410156,151.89673097963694
2019-12-10,Microsoft,142.85891723632812,151.6659371505977
2019-12-11,Microsoft,143.39776611328125,152.2380051844779
2019-12-12,Microsoft,144.8534698486328,153.78345068768365
2019-12-13,Microsoft,146.07284545898438,155.07799882132667
2019-12-16,Microsoft,147.01812744140625,156.08155590064024
2019-12-17,Microsoft,146.22409057617188,155.23856795401682
2019-12-18,Microsoft,145.9215850830078,154.9174134891679
2019-12-19,Microsoft,147.1882781982422,156.26219617491668
2019-12-20,Microsoft,148.7952423095703,157.96822701028114
2019-12-23,Microsoft,148.7952423095703,157.96822701028114
2019-12-24,Microsoft,148.76686096191406,157.93809599869886
2019-12-26,Microsoft,149.98623657226562,159.23264413234187
2019-12-27,Microsoft,150.26039123535156,159.5236999845457
2019-12-30,Microsoft,148.96539306640625,158.14886728455758
2019-12-31,Microsoft,149.06936645507812,158.25925046354777
2020-01-02,Microsoft,151.8295440673828,161.18958853673763
2020-01-03,Microsoft,149.93899536132812,159.1824905775791
2020-01-06,Microsoft,150.3265380859375,159.59392468089476
2020-01-07,Microsoft,148.9559326171875,158.13882361403014
2020-01-08,Microsoft,151.32855224609375,160.65771138443574
2020-01-09,Microsoft,153.21910095214844,162.6648093435943
2020-01-10,Microsoft,152.5101776123047,161.9121820327806
2020-01-13,Microsoft,154.34402465820312,163.85908276664892
2020-01-14,Microsoft,153.2569122314453,162.70495162676684
2020-01-15,Microsoft,154.2494354248047,163.75866226084318
2020-01-16,Microsoft,157.07583618164062,166.75930602772507
2020-01-17,Microsoft,157.95494079589844,167.6926060117524
2020-01-21,Microsoft,157.3877410888672,167.09043936522707
2020-01-22,Microsoft,156.6315155029297,166.28759370177622
2020-01-23,Microsoft,157.59573364257812,167.31125432161323
2020-01-24,Microsoft,156.00767517089844,165.62529462783502
2020-01-27,Microsoft,153.398681640625,162.855460889461
2020-01-28,Microsoft,156.40467834472656,166.04677240167814
2020-01-29,Microsoft,158.84347534179688,168.63591726736996
2020-01-30,Microsoft,163.32403564453125,173.3926968259733
2020-01-31,Microsoft,160.91358947753906,170.83365057292662
2020-02-03,Microsoft,164.8364715576172,174.99837195340643
2020-02-04,Microsoft,170.26231384277344,180.75870859132337
2020-02-05,Microsoft,170.0543975830078,180.53797463228017
2020-02-06,Microsoft,173.58026123046875,184.2812020394483
2020-02-07,Microsoft,173.82603454589844,184.54212688006984
2020-02-10,Microsoft,178.37278747558594,189.369179733428
2020-02-11,Microsoft,174.34593200683594,185.094075173958
2020-02-12,Microsoft,174.6011505126953,185.36502748563836
2020-02-13,Microsoft,173.6558837890625,184.3614866057934
2020-02-14,Microsoft,175.2061004638672,186.00727161746187
2020-02-18,Microsoft,176.98321533203125,187.89394272710277
2020-02-19,Microsoft,177.51400756835938,188.45745744156608
2020-02-20,Microsoft,174.80319213867188,185.5795246492734
2020-02-21,Microsoft,169.27716064453125,179.71282230057724
2020-02-24,Microsoft,161.97872924804688,171.9644544780353
2020-02-25,Microsoft,159.30577087402344,169.12671256732094
2020-02-26,Microsoft,161.29623413085938,171.23988464682404
2020-02-27,Microsoft,149.93145751953125,159.17448804009433
2020-02-28,Microsoft,153.56179809570312,163.0286332087162
2020-03-02,Microsoft,163.7796173095703,173.87636435974355
2020-03-03,Microsoft,155.93136596679688,165.54428108540327
2020-03-04,Microsoft,161.65647888183594,171.62233790082752
2020-03-05,Microsoft,157.59962463378906,167.31538518610435
2020-03-06,Microsoft,153.1447296142578,162.5858531336738
2020-03-09,Microsoft,142.76571655273438,151.5669907964339
2020-03-10,Microsoft,152.52857971191406,161.93171859190332
2020-03-11,Microsoft,145.61875915527344,154.59591883547853
2020-03-12,Microsoft,131.80850219726562,139.93428199581342
2020-03-13,Microsoft,150.547607421875,159.82862258186483
2020-03-16,Microsoft,128.3583221435547,136.27140395286472
2020-03-17,Microsoft,138.92691040039062,147.49152848789947
2020-03-18,Microsoft,133.07864379882812,141.28272576146412
2020-03-19,Microsoft,135.26820373535156,143.6072685071639
2020-03-20,Microsoft,130.18771362304688,138.213574441904
2020-03-23,Microsoft,128.88917541503906,136.83498346520238
2020-03-24,Microsoft,140.60464477539062,149.27269245859657
2020-03-25,Microsoft,139.25865173339844,147.8437211345719
2020-03-26,Microsoft,147.9694061279297,157.09147937111072
2020-03-27,Microsoft,141.8936767578125,150.641191166365
2020-03-30,Microsoft,151.8745574951172,161.23737696908591
2020-03-31,Microsoft,149.48602294921875,158.70159315293822
2020-04-01,Microsoft,144.17800903320312,153.06634881149358
2020-04-02,Microsoft,147.16375732421875,156.23616362888833
2020-04-03,Microsoft,145.80836486816406,154.79721343221058
2020-04-06,Microsoft,156.6517791748047,166.3091065960672
2020-04-07,Microsoft,154.96463012695312,164.51794755324846
2020-04-08,Microsoft,156.51905822753906,166.1682036182485
2020-04-09,Microsoft,156.52853393554688,166.17826348824454
2020-04-13,Microsoft,156.87924194335938,166.5505920743776
2020-04-14,Microsoft,164.6422119140625,174.79213651875364
2020-04-15,Microsoft,162.91709899902344,172.96067319807642
2020-04-16,Microsoft,167.8080291748047,178.15312126501001
2020-04-17,Microsoft,169.28668212890625,179.72293076897904
2020-04-20,Microsoft,165.9312286376953,176.16061902705346
2020-04-21,Microsoft,159.06881713867188,168.87515101954597
2020-04-22,Microsoft,164.4716033935547,174.61101026041942
2020-04-23,Microsoft,162.4810791015625,172.49777338304196
2020-04-24,Microsoft,165.44789123535156,175.64748465991323
2020-04-27,Microsoft,164.9739532470703,175.14432916542606
2020-04-28,Microsoft,160.95504760742188,170.87766452909278
2020-04-29,Microsoft,168.17762756347656,178.54550479326076
2020-04-30,Microsoft,169.8648681640625,180.33676103289108
2020-05-01,Microsoft,165.46682739257812,175.66758820043665
2020-05-04,Microsoft,169.51412963867188,179.96440004782085
2020-05-05,Microsoft,171.33404541015625,181.8965106668641
2020-05-06,Microsoft,173.02122497558594,183.68770210862002
2020-05-07,Microsoft,174.02593994140625,184.7543561181019
2020-05-08,Microsoft,175.04959106445312,185.84111366810723
2020-05-11,Microsoft,177.00222778320312,187.9141272649692
2020-05-12,Microsoft,172.99276733398438,183.65749009969477
2020-05-13,Microsoft,170.37669372558594,180.88013980789376
2020-05-14,Microsoft,171.11599731445312,181.66502026067536
2020-05-15,Microsoft,173.60887145996094,184.3115760430595
2020-05-18,Microsoft,175.26766967773438,186.07263647323313
2020-05-19,Microsoft,174.05438232421875,184.78455192755857
2020-05-20,Microsoft,176.46861267089844,187.34761564881626
2020-05-21,Microsoft,174.34902954101562,185.0973636660823
2020-05-22,Microsoft,174.42506408691406,185.1780856180794
2020-05-26,Microsoft,172.58111572265625,183.22046083600273
2020-05-27,Microsoft,172.80926513671875,183.46267529039977
2020-05-28,Microsoft,172.41952514648438,183.04890846360675
2020-05-29,Microsoft,174.17796325683594,184.9157514236903
2020-06-01,Microsoft,173.7787322998047,184.49190852743266
2020-06-02,Microsoft,175.7557830810547,186.59084127404284
2020-06-03,Microsoft,176.1834716796875,187.04489617922573
2020-06-04,Microsoft,173.86427307128906,184.58272274836295
2020-06-05,Microsoft,177.932373046875,188.90161447143888
2020-06-08,Microsoft,179.03497314453125,190.0721880719425
2020-06-09,Microsoft,180.4036865234375,191.5252804047016
2020-06-10,Microsoft,187.09510803222656,198.62921716716005
2020-06-11,Microsoft,177.0483856201172,187.9631306574619
2020-06-12,Microsoft,178.44566345214844,189.44654839542642
2020-06-15,Microsoft,179.58627319335938,190.65747487219429
2020-06-16,Microsoft,183.98704528808597,195.3295474095268
2020-06-17,Microsoft,184.62388610839844,196.0056484307089
2020-06-18,Microsoft,186.60092163085935,198.10456497785043
2020-06-19,Microsoft,185.48880004882807,196.923882908945
2020-06-22,Microsoft,190.64048767089844,202.39316369465814
2020-06-23,Microsoft,191.9141540527344,203.7453495375538
2020-06-24,Microsoft,188.04563903808597,199.6383468636695
2020-06-25,Microsoft,190.4218292236328,202.16102530972572
2020-06-26,Microsoft,186.61036682128903,198.11459244890926
2020-06-29,Microsoft,188.615966796875,200.2438344012563
2020-06-30,Microsoft,193.43495178222656,205.35990197377566
2020-07-01,Microsoft,194.5659942626953,206.56067138373592
2020-07-02,Microsoft,196.0487823486328,208.13487094369356
2020-07-06,Microsoft,200.2689666748047,212.61522277023226
2020-07-07,Microsoft,197.94027709960935,210.14297326990481
2020-07-08,Microsoft,202.29351806640625,214.76458446257126
2020-07-09,Microsoft,203.7097625732422,216.26813813999647
2020-07-10,Microsoft,203.0919342041016,215.6122216566808
2020-07-13,Microsoft,196.81871032714844,208.95226372994063
2020-07-14,Microsoft,198.03530883789065,210.24386356029981
2020-07-15,Microsoft,197.7406768798828,209.93106802124464
2020-07-16,Microsoft,193.82460021972656,205.77357160375712
2020-07-17,Microsoft,192.8361053466797,204.72413762938922
2020-07-20,Microsoft,201.1244201660156,213.52341357794097
2020-07-21,Microsoft,198.4155120849609,210.64750571922235
2020-07-22,Microsoft,201.2670135498047,213.67479761193914
2020-07-23,Microsoft,192.512939453125,204.38104908406584
2020-07-24,Microsoft,191.33433532714844,203.12978593050235
2020-07-27,Microsoft,193.75814819335935,205.70302291803614
2020-07-28,Microsoft,192.0187225341797,203.85636449581907
2020-07-29,Microsoft,193.95773315429688,205.91491196722785
2020-07-30,Microsoft,193.8056182861328,205.75341946482789
2020-07-31,Microsoft,194.8606719970703,206.87351552119685
2020-08-03,Microsoft,205.8198699951172,218.50833025273437
2020-08-04,Microsoft,202.73077392578125,215.22879643456173
2020-08-05,Microsoft,202.3980865478516,214.87559942083664
2020-08-06,Microsoft,205.6392822265625,218.31660954194058
2020-08-07,Microsoft,201.9608459472656,214.4114036483147
2020-08-10,Microsoft,197.94027709960935,210.14297326990481
2020-08-11,Microsoft,193.31138610839844,205.2287186771125
2020-08-12,Microsoft,198.8337554931641,211.09153315334646
2020-08-13,Microsoft,198.36798095703125,210.59704437455636
2020-08-14,Microsoft,198.55807495117188,210.79885735428334
2020-08-17,Microsoft,199.8697509765625,212.19139607344323
2020-08-18,Microsoft,201.01986694335935,213.41241481914426
2020-08-19,Microsoft,199.8002777099609,212.11763989294093
2020-08-20,Microsoft,204.44992065429688,217.05392576301927
2020-08-21,Microsoft,202.9635772705078,215.47595172687957
2020-08-24,Microsoft,203.60198974609372,216.15372129332667
2020-08-25,Microsoft,206.2506866455078,218.96570604897877
2020-08-26,Microsoft,210.70977783203125,223.69969295527227
2020-08-27,Microsoft,215.8833923339844,229.19225237735304
2020-08-28,Microsoft,218.1034240722656,231.54914546183224
2020-08-31,Microsoft,214.8829803466797,228.13016661801427
2020-09-01,Microsoft,216.54086303710935,229.89025508007234
2020-09-02,Microsoft,220.71409606933597,234.32076114175152
2020-09-03,Microsoft,207.04150390625,219.80527590772914
2020-09-04,Microsoft,204.1355133056641,216.7201357126681
2020-09-08,Microsoft,193.0926818847656,204.9965316937743
2020-09-09,Microsoft,201.31521606445312,213.72597173322325
2020-09-10,Microsoft,195.6747283935547,207.73775717061378
2020-09-11,Microsoft,194.39797973632807,206.38229903506237
2020-09-14,Microsoft,195.712890625,207.77827204156395
2020-09-15,Microsoft,198.92379760742188,211.18712621751158
2020-09-16,Microsoft,195.36984252929688,207.4140755886644
2020-09-17,Microsoft,193.33084106445312,205.24937299956812
2020-09-18,Microsoft,190.9298248291016,202.7003380181117
2020-09-21,Microsoft,192.9782867431641,204.87508427773537
2020-09-22,Microsoft,197.62794494628903,209.81138634728222
2020-09-23,Microsoft,191.12039184570312,202.90265318136505
2020-09-24,Microsoft,193.5976104736328,205.5325883089731
2020-09-25,Microsoft,198.009033203125,210.21596807538327
2020-09-28,Microsoft,199.55258178710935,211.85467391927673
2020-09-29,Microsoft,197.4754943847656,209.64953745657326
2020-09-30,Microsoft,200.40057373046875,212.75494318684372
2020-10-01,Microsoft,202.43003845214844,214.90952110806955
2020-10-02,Microsoft,196.4560089111328,208.56720236149374
2020-10-05,Microsoft,200.4481964111328,212.8055017283213
2020-10-06,Microsoft,196.189208984375,208.28395465315154
2020-10-07,Microsoft,199.92416381835935,212.2491633784445
2020-10-08,Microsoft,200.6387634277344,213.00781689157472
2020-10-09,Microsoft,205.6218414306641,218.29809354933923
2020-10-12,Microsoft,210.9480133056641,223.95261525840908
2020-10-13,Microsoft,212.33905029296875,225.42940741371922
2020-10-14,Microsoft,210.4334716796875,223.4063529779969
2020-10-15,Microsoft,209.29010009765625,222.1924943974138
2020-10-16,Microsoft,209.29010009765625,222.1924943974138
2020-10-19,Microsoft,204.1069183349609,216.68977790852546
2020-10-20,Microsoft,204.5166473388672,217.12476603917486
2020-10-21,Microsoft,204.65951538085935,217.2764416636076
2020-10-22,Microsoft,204.74526977539065,217.36748267709828
2020-10-23,Microsoft,206.02203369140625,218.72295701211817
2020-10-26,Microsoft,200.1623687744141,212.50205328264414
2020-10-27,Microsoft,203.1827087402344,215.70859229533838
2020-10-28,Microsoft,193.1117248535156,205.0167486305779
2020-10-29,Microsoft,195.05538940429688,207.0802369399074
2020-10-30,Microsoft,192.9116058349609,204.8042925999855
2020-11-02,Microsoft,192.7782440185547,204.66270924448594
2020-11-03,Microsoft,196.68467712402344,208.80996759782292
2020-11-04,Microsoft,206.17446899414065,218.8847897033586
2020-11-05,Microsoft,212.74871826171875,225.8643307464942
2020-11-06,Microsoft,213.15841674804688,226.2992864782064
2020-11-09,Microsoft,208.0800628662109,220.90786033854943
2020-11-10,Microsoft,201.04844665527344,213.44275642381828
2020-11-11,Microsoft,206.32693481445312,219.04665479353613
2020-11-12,Microsoft,205.2693328857422,217.9238534259122
2020-11-13,Microsoft,206.288818359375,219.00618852099174
2020-11-16,Microsoft,206.97479248046875,219.73445183104215
2020-11-17,Microsoft,204.3356170654297,216.93257554379187
2020-11-18,Microsoft,201.6416931152344,214.07257556323125
2020-11-19,Microsoft,202.9217529296875,215.43154898346714
2020-11-20,Microsoft,200.98252868652344,213.3727747194981
2020-11-23,Microsoft,200.7150421142578,213.08879803506926
2020-11-24,Microsoft,204.29736328125,216.89196347603016
2020-11-25,Microsoft,204.30691528320312,216.9021043433691
2020-11-27,Microsoft,205.6060791015625,218.281359498283
2020-11-30,Microsoft,204.4979705810547,217.10493788961747
